  4     1452   (25)   15 :  0.069 0.168 0.046 0.056 0.032 0.027 0.041 0.158 0.092 0.042 0.042 0.037 0.039 0.036 0.039 0.033 0.044     (0.000,0.320) (0.000,0.631) (0.000,0.229) (0.000,0.278) (0.000,0.161) (0.000,0.137) (0.000,0.204) (0.000,0.598) (0.000,0.414) (0.000,0.209) (0.000,0.212) (0.000,0.187) (0.000,0.195) (0.000,0.183) (0.000,0.194) (0.000,0.165) (0.000,0.220) 
1207     1115   (12)    8 :  0.077 0.073 0.057 0.057 0.067 0.055 0.056 0.066 0.053 0.061 0.050 0.048 0.049 0.052 0.070 0.059 0.051     (0.000,0.362) (0.000,0.354) (0.000,0.286) (0.000,0.283) (0.000,0.331) (0.000,0.277) (0.000,0.283) (0.000,0.325) (0.000,0.260) (0.000,0.304) (0.000,0.250) (0.000,0.240) (0.000,0.245) (0.000,0.258) (0.000,0.346) (0.000,0.292) (0.000,0.255) 
1219     1900    (0)   11 :  0.041 0.046 0.054 0.039 0.072 0.065 0.066 0.030 0.049 0.065 0.068 0.083 0.053 0.091 0.060 0.067 0.050     (0.000,0.205) (0.000,0.228) (0.000,0.271) (0.000,0.196) (0.000,0.352) (0.000,0.320) (0.000,0.328) (0.000,0.152) (0.000,0.243) (0.000,0.321) (0.000,0.337) (0.000,0.393) (0.000,0.264) (0.000,0.429) (0.000,0.300) (0.000,0.331) (0.000,0.248) 
1222     3437    (0)   13 :  0.047 0.035 0.052 0.051 0.058 0.088 0.060 0.057 0.039 0.050 0.062 0.052 0.062 0.056 0.055 0.061 0.116     (0.000,0.231) (0.000,0.177) (0.000,0.255) (0.000,0.251) (0.000,0.285) (0.000,0.406) (0.000,0.292) (0.000,0.274) (0.000,0.194) (0.000,0.245) (0.000,0.305) (0.000,0.259) (0.000,0.303) (0.000,0.274) (0.000,0.273) (0.000,0.297) (0.000,0.423) 
1238      578    (0)   16 :  0.026 0.038 0.044 0.074 0.052 0.064 0.069 0.059 0.074 0.061 0.074 0.069 0.056 0.049 0.070 0.055 0.068     (0.000,0.129) (0.000,0.188) (0.000,0.219) (0.000,0.361) (0.000,0.262) (0.000,0.315) (0.000,0.342) (0.000,0.286) (0.000,0.344) (0.000,0.298) (0.000,0.361) (0.000,0.340) (0.000,0.277) (0.000,0.245) (0.000,0.342) (0.000,0.273) (0.000,0.335) 
1240     2496    (0)    6 :  0.051 0.052 0.060 0.052 0.064 0.063 0.064 0.072 0.057 0.054 0.061 0.065 0.063 0.067 0.065 0.045 0.045     (0.000,0.252) (0.000,0.257) (0.000,0.298) (0.000,0.262) (0.000,0.317) (0.000,0.309) (0.000,0.317) (0.000,0.344) (0.000,0.277) (0.000,0.269) (0.000,0.302) (0.000,0.323) (0.000,0.311) (0.000,0.329) (0.000,0.323) (0.000,0.227) (0.000,0.225) 
1241     3280   (12)   15 :  0.053 0.046 0.068 0.068 0.052 0.057 0.055 0.051 0.034 0.065 0.077 0.055 0.076 0.062 0.068 0.057 0.055     (0.000,0.258) (0.000,0.230) (0.000,0.337) (0.000,0.333) (0.000,0.261) (0.000,0.283) (0.000,0.274) (0.000,0.252) (0.000,0.172) (0.000,0.316) (0.000,0.375) (0.000,0.277) (0.000,0.368) (0.000,0.305) (0.000,0.335) (0.000,0.286) (0.000,0.273) 
1248     2632    (0)    4 :  0.029 0.033 0.055 0.076 0.045 0.071 0.071 0.046 0.040 0.063 0.086 0.052 0.071 0.063 0.063 0.065 0.073     (0.000,0.145) (0.000,0.164) (0.000,0.273) (0.000,0.370) (0.000,0.227) (0.000,0.347) (0.000,0.350) (0.000,0.229) (0.000,0.200) (0.000,0.312) (0.000,0.410) (0.000,0.259) (0.000,0.346) (0.000,0.310) (0.000,0.314) (0.000,0.317) (0.000,0.354) 
1250     1808    (0)    8 :  0.027 0.070 0.049 0.090 0.044 0.037 0.039 0.180 0.091 0.054 0.035 0.036 0.039 0.043 0.048 0.053 0.065     (0.000,0.135) (0.000,0.331) (0.000,0.247) (0.000,0.411) (0.000,0.219) (0.000,0.184) (0.000,0.197) (0.000,0.582) (0.000,0.390) (0.000,0.266) (0.000,0.176) (0.000,0.182) (0.000,0.196) (0.000,0.216) (0.000,0.241) (0.000,0.264) (0.000,0.319) 
1252     3832    (0)    6 :  0.059 0.034 0.047 0.059 0.065 0.063 0.056 0.037 0.059 0.067 0.075 0.067 0.065 0.053 0.069 0.072 0.052     (0.000,0.285) (0.000,0.170) (0.000,0.237) (0.000,0.293) (0.000,0.322) (0.000,0.311) (0.000,0.280) (0.000,0.184) (0.000,0.284) (0.000,0.326) (0.000,0.360) (0.000,0.328) (0.000,0.321) (0.000,0.266) (0.000,0.339) (0.000,0.351) (0.000,0.262) 
1253     2332    (0)   10 :  0.041 0.044 0.061 0.044 0.045 0.045 0.068 0.042 0.036 0.202 0.059 0.049 0.043 0.044 0.090 0.039 0.046     (0.000,0.205) (0.000,0.221) (0.000,0.304) (0.000,0.222) (0.000,0.225) (0.000,0.224) (0.000,0.335) (0.000,0.211) (0.000,0.182) (0.000,0.670) (0.000,0.295) (0.000,0.247) (0.000,0.216) (0.000,0.222) (0.000,0.413) (0.000,0.196) (0.000,0.232) 
1256     1616    (0)   15 :  0.040 0.040 0.046 0.071 0.073 0.055 0.070 0.066 0.060 0.041 0.074 0.058 0.063 0.062 0.072 0.050 0.059     (0.000,0.200) (0.000,0.201) (0.000,0.228) (0.000,0.346) (0.000,0.356) (0.000,0.272) (0.000,0.345) (0.000,0.313) (0.000,0.287) (0.000,0.206) (0.000,0.358) (0.000,0.288) (0.000,0.313) (0.000,0.307) (0.000,0.351) (0.000,0.246) (0.000,0.294) 
1259     1397    (0)   16 :  0.067 0.494 0.029 0.025 0.028 0.029 0.027 0.037 0.024 0.035 0.030 0.033 0.028 0.027 0.025 0.030 0.031     (0.000,0.323) (0.092,0.830) (0.000,0.146) (0.000,0.128) (0.000,0.141) (0.000,0.146) (0.000,0.136) (0.000,0.186) (0.000,0.122) (0.000,0.176) (0.000,0.151) (0.000,0.166) (0.000,0.139) (0.000,0.135) (0.000,0.126) (0.000,0.151) (0.000,0.157) 
1264     3540    (0)   15 :  0.036 0.043 0.061 0.055 0.061 0.070 0.065 0.046 0.049 0.072 0.070 0.072 0.057 0.059 0.076 0.051 0.056     (0.000,0.179) (0.000,0.214) (0.000,0.305) (0.000,0.276) (0.000,0.302) (0.000,0.343) (0.000,0.322) (0.000,0.232) (0.000,0.243) (0.000,0.349) (0.000,0.349) (0.000,0.353) (0.000,0.286) (0.000,0.292) (0.000,0.372) (0.000,0.258) (0.000,0.280) 
1271     3185   (12)    3 :  0.049 0.117 0.058 0.058 0.048 0.063 0.047 0.055 0.066 0.045 0.056 0.053 0.056 0.054 0.046 0.060 0.069     (0.000,0.243) (0.000,0.490) (0.000,0.286) (0.000,0.286) (0.000,0.242) (0.000,0.310) (0.000,0.236) (0.000,0.264) (0.000,0.310) (0.000,0.226) (0.000,0.277) (0.000,0.265) (0.000,0.281) (0.000,0.266) (0.000,0.230) (0.000,0.298) (0.000,0.335) 
1275     3325    (0)   13 :  0.030 0.034 0.060 0.063 0.059 0.057 0.068 0.063 0.060 0.062 0.082 0.058 0.065 0.071 0.059 0.054 0.053     (0.000,0.153) (0.000,0.170) (0.000,0.296) (0.000,0.312) (0.000,0.295) (0.000,0.283) (0.000,0.334) (0.000,0.285) (0.000,0.273) (0.000,0.308) (0.000,0.393) (0.000,0.290) (0.000,0.318) (0.000,0.346) (0.000,0.292) (0.000,0.267) (0.000,0.267) 
1276     3340   (25)    8 :  0.024 0.075 0.044 0.037 0.033 0.030 0.038 0.221 0.205 0.034 0.035 0.034 0.037 0.035 0.039 0.032 0.047     (0.000,0.118) (0.000,0.362) (0.000,0.220) (0.000,0.184) (0.000,0.166) (0.000,0.152) (0.000,0.193) (0.000,0.690) (0.000,0.649) (0.000,0.170) (0.000,0.175) (0.000,0.171) (0.000,0.187) (0.000,0.176) (0.000,0.196) (0.000,0.162) (0.000,0.234) 
1278     1073    (0)    8 :  0.044 0.085 0.054 0.055 0.043 0.045 0.053 0.113 0.085 0.046 0.057 0.037 0.051 0.037 0.049 0.057 0.089     (0.000,0.215) (0.000,0.386) (0.000,0.267) (0.000,0.272) (0.000,0.217) (0.000,0.226) (0.000,0.265) (0.000,0.467) (0.000,0.373) (0.000,0.228) (0.000,0.282) (0.000,0.187) (0.000,0.256) (0.000,0.187) (0.000,0.244) (0.000,0.282) (0.000,0.408) 
1279      378    (0)   12 :  0.044 0.037 0.074 0.045 0.061 0.051 0.072 0.102 0.069 0.078 0.060 0.053 0.053 0.053 0.067 0.044 0.036     (0.000,0.216) (0.000,0.186) (0.000,0.357) (0.000,0.226) (0.000,0.300) (0.000,0.254) (0.000,0.350) (0.000,0.392) (0.000,0.315) (0.000,0.375) (0.000,0.295) (0.000,0.263) (0.000,0.265) (0.000,0.264) (0.000,0.326) (0.000,0.220) (0.000,0.179) 
1285     3503    (0)   15 :  0.055 0.059 0.061 0.066 0.053 0.062 0.070 0.055 0.037 0.079 0.061 0.060 0.059 0.051 0.071 0.049 0.054     (0.000,0.268) (0.000,0.290) (0.000,0.303) (0.000,0.324) (0.000,0.264) (0.000,0.307) (0.000,0.344) (0.000,0.271) (0.000,0.186) (0.000,0.382) (0.000,0.304) (0.000,0.297) (0.000,0.294) (0.000,0.252) (0.000,0.348) (0.000,0.246) (0.000,0.271) 
1289      995   (25)   17 :  0.072 0.040 0.048 0.061 0.054 0.064 0.055 0.048 0.043 0.044 0.065 0.064 0.051 0.120 0.052 0.064 0.055     (0.000,0.339) (0.000,0.202) (0.000,0.238) (0.000,0.302) (0.000,0.269) (0.000,0.315) (0.000,0.277) (0.000,0.235) (0.000,0.213) (0.000,0.222) (0.000,0.321) (0.000,0.317) (0.000,0.254) (0.000,0.516) (0.000,0.261) (0.000,0.317) (0.000,0.276) 
1295     3353    (0)    3 :  0.074 0.088 0.071 0.045 0.048 0.060 0.095 0.036 0.041 0.069 0.061 0.053 0.053 0.052 0.074 0.036 0.044     (0.000,0.342) (0.000,0.395) (0.000,0.344) (0.000,0.227) (0.000,0.238) (0.000,0.295) (0.000,0.444) (0.000,0.179) (0.000,0.206) (0.000,0.338) (0.000,0.300) (0.000,0.265) (0.000,0.267) (0.000,0.259) (0.000,0.362) (0.000,0.179) (0.000,0.222) 
1298     3015   (12)   13 :  0.040 0.038 0.059 0.060 0.053 0.053 0.061 0.039 0.056 0.064 0.104 0.050 0.091 0.071 0.059 0.049 0.051     (0.000,0.201) (0.000,0.188) (0.000,0.295) (0.000,0.298) (0.000,0.265) (0.000,0.266) (0.000,0.303) (0.000,0.196) (0.000,0.278) (0.000,0.313) (0.000,0.474) (0.000,0.253) (0.000,0.425) (0.000,0.346) (0.000,0.295) (0.000,0.248) (0.000,0.257) 
1300     3563    (0)    4 :  0.029 0.036 0.046 0.092 0.059 0.051 0.052 0.038 0.042 0.058 0.076 0.055 0.060 0.105 0.058 0.056 0.087     (0.000,0.147) (0.000,0.181) (0.000,0.229) (0.000,0.430) (0.000,0.293) (0.000,0.253) (0.000,0.261) (0.000,0.193) (0.000,0.207) (0.000,0.287) (0.000,0.371) (0.000,0.273) (0.000,0.298) (0.000,0.469) (0.000,0.288) (0.000,0.278) (0.000,0.412) 
1305     1644    (0)   15 :  0.073 0.155 0.077 0.053 0.047 0.053 0.055 0.054 0.036 0.055 0.041 0.048 0.055 0.058 0.056 0.040 0.043     (0.000,0.344) (0.000,0.579) (0.000,0.372) (0.000,0.265) (0.000,0.233) (0.000,0.262) (0.000,0.276) (0.000,0.271) (0.000,0.182) (0.000,0.273) (0.000,0.205) (0.000,0.238) (0.000,0.272) (0.000,0.285) (0.000,0.281) (0.000,0.203) (0.000,0.216) 
1306     3901    (0)    3 :  0.051 0.049 0.088 0.053 0.057 0.068 0.079 0.065 0.037 0.074 0.045 0.056 0.059 0.054 0.055 0.045 0.066     (0.000,0.247) (0.000,0.237) (0.000,0.411) (0.000,0.262) (0.000,0.281) (0.000,0.330) (0.000,0.382) (0.000,0.309) (0.000,0.185) (0.000,0.354) (0.000,0.228) (0.000,0.281) (0.000,0.292) (0.000,0.266) (0.000,0.276) (0.000,0.224) (0.000,0.324) 
1307     3856    (0)    3 :  0.028 0.025 0.059 0.058 0.062 0.076 0.056 0.054 0.037 0.054 0.059 0.048 0.083 0.051 0.053 0.052 0.146     (0.000,0.140) (0.000,0.126) (0.000,0.287) (0.000,0.285) (0.000,0.299) (0.000,0.363) (0.000,0.274) (0.000,0.263) (0.000,0.186) (0.000,0.266) (0.000,0.289) (0.000,0.237) (0.000,0.386) (0.000,0.253) (0.000,0.264) (0.000,0.256) (0.000,0.500) 
1308      229    (0)   15 :  0.034 0.055 0.050 0.040 0.060 0.072 0.058 0.080 0.070 0.073 0.059 0.065 0.058 0.060 0.066 0.049 0.051     (0.000,0.170) (0.000,0.267) (0.000,0.252) (0.000,0.201) (0.000,0.298) (0.000,0.350) (0.000,0.288) (0.000,0.370) (0.000,0.327) (0.000,0.351) (0.000,0.291) (0.000,0.318) (0.000,0.291) (0.000,0.298) (0.000,0.326) (0.000,0.245) (0.000,0.253) 
1310      150    (0)   15 :  0.032 0.050 0.076 0.080 0.065 0.065 0.076 0.032 0.040 0.046 0.051 0.068 0.050 0.061 0.058 0.083 0.067     (0.000,0.161) (0.000,0.246) (0.000,0.366) (0.000,0.382) (0.000,0.319) (0.000,0.316) (0.000,0.371) (0.000,0.158) (0.000,0.200) (0.000,0.229) (0.000,0.257) (0.000,0.332) (0.000,0.252) (0.000,0.302) (0.000,0.287) (0.000,0.398) (0.000,0.331) 
1318     3537    (0)   15 :  0.031 0.047 0.061 0.085 0.046 0.042 0.082 0.058 0.050 0.055 0.076 0.058 0.059 0.049 0.088 0.040 0.074     (0.000,0.154) (0.000,0.233) (0.000,0.304) (0.000,0.405) (0.000,0.232) (0.000,0.212) (0.000,0.396) (0.000,0.282) (0.000,0.244) (0.000,0.272) (0.000,0.371) (0.000,0.292) (0.000,0.292) (0.000,0.245) (0.000,0.417) (0.000,0.203) (0.000,0.362) 
1319     1688    (0)   17 :  0.040 0.035 0.063 0.063 0.070 0.077 0.057 0.049 0.037 0.064 0.067 0.061 0.076 0.059 0.048 0.070 0.064     (0.000,0.199) (0.000,0.175) (0.000,0.311) (0.000,0.311) (0.000,0.341) (0.000,0.375) (0.000,0.287) (0.000,0.244) (0.000,0.183) (0.000,0.317) (0.000,0.328) (0.000,0.301) (0.000,0.366) (0.000,0.292) (0.000,0.241) (0.000,0.343) (0.000,0.318) 
1321      782    (0)   14 :  0.028 0.039 0.043 0.074 0.082 0.060 0.061 0.099 0.062 0.037 0.058 0.054 0.050 0.057 0.060 0.072 0.066     (0.000,0.143) (0.000,0.193) (0.000,0.214) (0.000,0.356) (0.000,0.384) (0.000,0.296) (0.000,0.298) (0.000,0.399) (0.000,0.278) (0.000,0.185) (0.000,0.289) (0.000,0.266) (0.000,0.252) (0.000,0.284) (0.000,0.292) (0.000,0.346) (0.000,0.320) 
1323      900    (0)   13 :  0.038 0.080 0.067 0.068 0.051 0.048 0.065 0.039 0.032 0.079 0.059 0.055 0.064 0.067 0.051 0.051 0.088     (0.000,0.189) (0.000,0.362) (0.000,0.327) (0.000,0.332) (0.000,0.253) (0.000,0.239) (0.000,0.319) (0.000,0.196) (0.000,0.159) (0.000,0.377) (0.000,0.293) (0.000,0.274) (0.000,0.316) (0.000,0.326) (0.000,0.253) (0.000,0.253) (0.000,0.413) 
1324      922    (0)   13 :  0.061 0.035 0.053 0.057 0.055 0.074 0.059 0.038 0.036 0.047 0.088 0.063 0.062 0.116 0.054 0.053 0.049     (0.000,0.294) (0.000,0.177) (0.000,0.262) (0.000,0.283) (0.000,0.277) (0.000,0.360) (0.000,0.297) (0.000,0.190) (0.000,0.182) (0.000,0.237) (0.000,0.421) (0.000,0.315) (0.000,0.309) (0.000,0.513) (0.000,0.269) (0.000,0.265) (0.000,0.246) 
1327      608    (0)    7 :  0.042 0.063 0.047 0.043 0.042 0.057 0.046 0.099 0.204 0.040 0.054 0.054 0.043 0.045 0.041 0.038 0.041     (0.000,0.212) (0.000,0.307) (0.000,0.236) (0.000,0.217) (0.000,0.213) (0.000,0.284) (0.000,0.232) (0.000,0.415) (0.000,0.649) (0.000,0.202) (0.000,0.270) (0.000,0.268) (0.000,0.216) (0.000,0.224) (0.000,0.205) (0.000,0.190) (0.000,0.208) 
1328     3007   (12)   10 :  0.048 0.042 0.059 0.066 0.077 0.045 0.076 0.044 0.038 0.078 0.050 0.054 0.054 0.070 0.066 0.070 0.064     (0.000,0.236) (0.000,0.207) (0.000,0.291) (0.000,0.326) (0.000,0.372) (0.000,0.228) (0.000,0.370) (0.000,0.221) (0.000,0.192) (0.000,0.377) (0.000,0.250) (0.000,0.271) (0.000,0.267) (0.000,0.339) (0.000,0.323) (0.000,0.343) (0.000,0.316) 
1330      372    (0)   12 :  0.037 0.036 0.064 0.042 0.065 0.085 0.057 0.043 0.058 0.044 0.078 0.096 0.065 0.069 0.061 0.054 0.045     (0.000,0.185) (0.000,0.182) (0.000,0.315) (0.000,0.212) (0.000,0.322) (0.000,0.403) (0.000,0.289) (0.000,0.216) (0.000,0.286) (0.000,0.221) (0.000,0.381) (0.000,0.449) (0.000,0.322) (0.000,0.335) (0.000,0.304) (0.000,0.272) (0.000,0.226) 
1331     2344    (0)   15 :  0.033 0.107 0.067 0.056 0.043 0.071 0.047 0.049 0.065 0.056 0.063 0.052 0.052 0.055 0.064 0.071 0.051     (0.000,0.164) (0.000,0.440) (0.000,0.327) (0.000,0.276) (0.000,0.218) (0.000,0.343) (0.000,0.235) (0.000,0.243) (0.000,0.314) (0.000,0.277) (0.000,0.314) (0.000,0.260) (0.000,0.259) (0.000,0.270) (0.000,0.317) (0.000,0.342) (0.000,0.254) 
1332       91    (0)   15 :  0.055 0.037 0.047 0.053 0.078 0.048 0.070 0.060 0.035 0.079 0.053 0.096 0.065 0.072 0.057 0.042 0.053     (0.000,0.266) (0.000,0.184) (0.000,0.235) (0.000,0.262) (0.000,0.368) (0.000,0.237) (0.000,0.349) (0.000,0.286) (0.000,0.174) (0.000,0.373) (0.000,0.265) (0.000,0.443) (0.000,0.320) (0.000,0.347) (0.000,0.285) (0.000,0.211) (0.000,0.263) 
1333     1144    (0)    1 :  0.036 0.048 0.067 0.103 0.052 0.052 0.052 0.059 0.040 0.047 0.062 0.042 0.072 0.060 0.076 0.063 0.069     (0.000,0.179) (0.000,0.238) (0.000,0.327) (0.000,0.466) (0.000,0.259) (0.000,0.258) (0.000,0.259) (0.000,0.288) (0.000,0.199) (0.000,0.237) (0.000,0.306) (0.000,0.213) (0.000,0.353) (0.000,0.292) (0.000,0.367) (0.000,0.309) (0.000,0.334) 
1335     2339   (25)   10 :  0.076 0.062 0.046 0.033 0.039 0.037 0.049 0.052 0.045 0.287 0.038 0.041 0.044 0.041 0.032 0.039 0.039     (0.000,0.349) (0.000,0.303) (0.000,0.233) (0.000,0.165) (0.000,0.198) (0.000,0.184) (0.000,0.245) (0.000,0.252) (0.000,0.222) (0.000,0.700) (0.000,0.190) (0.000,0.203) (0.000,0.218) (0.000,0.206) (0.000,0.162) (0.000,0.196) (0.000,0.198) 
1336     2127    (0)   15 :  0.047 0.038 0.074 0.047 0.070 0.063 0.062 0.032 0.034 0.063 0.057 0.060 0.061 0.106 0.072 0.064 0.053     (0.000,0.231) (0.000,0.190) (0.000,0.362) (0.000,0.235) (0.000,0.344) (0.000,0.311) (0.000,0.311) (0.000,0.160) (0.000,0.170) (0.000,0.309) (0.000,0.286) (0.000,0.299) (0.000,0.301) (0.000,0.477) (0.000,0.354) (0.000,0.313) (0.000,0.263) 
1337     3735   (12)    5 :  0.054 0.050 0.060 0.049 0.067 0.077 0.065 0.040 0.039 0.059 0.072 0.056 0.068 0.057 0.080 0.062 0.046     (0.000,0.263) (0.000,0.246) (0.000,0.299) (0.000,0.247) (0.000,0.328) (0.000,0.372) (0.000,0.323) (0.000,0.198) (0.000,0.194) (0.000,0.295) (0.000,0.355) (0.000,0.280) (0.000,0.334) (0.000,0.285) (0.000,0.384) (0.000,0.306) (0.000,0.230) 
1338     3285   (12)   15 :  0.061 0.088 0.075 0.036 0.048 0.044 0.057 0.045 0.096 0.084 0.045 0.050 0.048 0.049 0.078 0.049 0.047     (0.000,0.292) (0.000,0.401) (0.000,0.364) (0.000,0.181) (0.000,0.239) (0.000,0.219) (0.000,0.282) (0.000,0.224) (0.000,0.413) (0.000,0.393) (0.000,0.228) (0.000,0.251) (0.000,0.243) (0.000,0.247) (0.000,0.372) (0.000,0.245) (0.000,0.237) 
1340     3216   (25)   15 :  0.055 0.054 0.044 0.045 0.043 0.041 0.045 0.164 0.099 0.040 0.071 0.039 0.059 0.061 0.050 0.046 0.043     (0.000,0.268) (0.000,0.266) (0.000,0.218) (0.000,0.224) (0.000,0.218) (0.000,0.208) (0.000,0.225) (0.000,0.596) (0.000,0.438) (0.000,0.203) (0.000,0.345) (0.000,0.198) (0.000,0.293) (0.000,0.303) (0.000,0.253) (0.000,0.231) (0.000,0.216) 
1342     2495   (25)   16 :  0.029 0.174 0.062 0.038 0.041 0.054 0.034 0.057 0.133 0.031 0.050 0.037 0.052 0.048 0.041 0.056 0.062     (0.000,0.146) (0.000,0.624) (0.000,0.312) (0.000,0.188) (0.000,0.208) (0.000,0.267) (0.000,0.172) (0.000,0.280) (0.000,0.513) (0.000,0.158) (0.000,0.249) (0.000,0.185) (0.000,0.260) (0.000,0.242) (0.000,0.207) (0.000,0.278) (0.000,0.309) 
1346     1504    (0)    2 :  0.041 0.069 0.047 0.081 0.052 0.044 0.067 0.041 0.057 0.094 0.061 0.048 0.064 0.053 0.054 0.046 0.080     (0.000,0.202) (0.000,0.332) (0.000,0.235) (0.000,0.384) (0.000,0.261) (0.000,0.218) (0.000,0.329) (0.000,0.203) (0.000,0.270) (0.000,0.429) (0.000,0.302) (0.000,0.243) (0.000,0.317) (0.000,0.265) (0.000,0.267) (0.000,0.228) (0.000,0.381) 
1351     1940    (0)   15 :  0.060 0.041 0.177 0.053 0.050 0.044 0.085 0.034 0.047 0.038 0.042 0.048 0.041 0.037 0.103 0.057 0.043     (0.000,0.287) (0.000,0.203) (0.000,0.579) (0.000,0.262) (0.000,0.251) (0.000,0.221) (0.000,0.399) (0.000,0.171) (0.000,0.229) (0.000,0.190) (0.000,0.213) (0.000,0.238) (0.000,0.206) (0.000,0.185) (0.000,0.460) (0.000,0.284) (0.000,0.215) 
1353     2487    (0)    6 :  0.044 0.034 0.049 0.037 0.073 0.109 0.058 0.054 0.057 0.058 0.081 0.074 0.079 0.057 0.054 0.046 0.036     (0.000,0.220) (0.000,0.170) (0.000,0.247) (0.000,0.187) (0.000,0.357) (0.000,0.494) (0.000,0.290) (0.000,0.266) (0.000,0.283) (0.000,0.289) (0.000,0.391) (0.000,0.364) (0.000,0.382) (0.000,0.285) (0.000,0.270) (0.000,0.231) (0.000,0.182) 
1359     2634   (25)    4 :  0.064 0.098 0.073 0.043 0.049 0.045 0.051 0.072 0.069 0.067 0.047 0.046 0.053 0.056 0.059 0.056 0.053     (0.000,0.311) (0.000,0.439) (0.000,0.360) (0.000,0.217) (0.000,0.244) (0.000,0.226) (0.000,0.255) (0.000,0.346) (0.000,0.327) (0.000,0.328) (0.000,0.236) (0.000,0.231) (0.000,0.266) (0.000,0.277) (0.000,0.291) (0.000,0.281) (0.000,0.264) 
1360     1563    (0)   15 :  0.034 0.026 0.047 0.055 0.078 0.078 0.058 0.041 0.033 0.042 0.084 0.134 0.077 0.070 0.063 0.042 0.039     (0.000,0.169) (0.000,0.132) (0.000,0.236) (0.000,0.275) (0.000,0.369) (0.000,0.374) (0.000,0.291) (0.000,0.203) (0.000,0.167) (0.000,0.208) (0.000,0.405) (0.000,0.559) (0.000,0.377) (0.000,0.338) (0.000,0.315) (0.000,0.208) (0.000,0.196) 
1364     2413    (0)   13 :  0.060 0.034 0.065 0.087 0.056 0.046 0.051 0.036 0.043 0.069 0.046 0.040 0.076 0.060 0.079 0.088 0.065     (0.000,0.284) (0.000,0.171) (0.000,0.319) (0.000,0.408) (0.000,0.277) (0.000,0.230) (0.000,0.257) (0.000,0.179) (0.000,0.213) (0.000,0.336) (0.000,0.228) (0.000,0.200) (0.000,0.367) (0.000,0.299) (0.000,0.377) (0.000,0.418) (0.000,0.320) 
1365     3870    (0)    3 :  0.025 0.076 0.071 0.112 0.042 0.039 0.051 0.078 0.065 0.041 0.064 0.043 0.064 0.046 0.081 0.039 0.061     (0.000,0.126) (0.000,0.363) (0.000,0.343) (0.000,0.492) (0.000,0.210) (0.000,0.198) (0.000,0.258) (0.000,0.359) (0.000,0.301) (0.000,0.204) (0.000,0.318) (0.000,0.217) (0.000,0.313) (0.000,0.230) (0.000,0.388) (0.000,0.195) (0.000,0.304) 
1368      220    (0)   15 :  0.047 0.060 0.050 0.045 0.061 0.044 0.083 0.047 0.055 0.076 0.065 0.067 0.044 0.041 0.121 0.042 0.051     (0.000,0.233) (0.000,0.293) (0.000,0.251) (0.000,0.225) (0.000,0.298) (0.000,0.219) (0.000,0.394) (0.000,0.230) (0.000,0.265) (0.000,0.354) (0.000,0.320) (0.000,0.326) (0.000,0.219) (0.000,0.205) (0.000,0.498) (0.000,0.211) (0.000,0.257) 
1369     3484    (0)   15 :  0.046 0.061 0.060 0.064 0.054 0.077 0.053 0.037 0.037 0.052 0.065 0.055 0.063 0.094 0.053 0.064 0.067     (0.000,0.227) (0.000,0.294) (0.000,0.298) (0.000,0.316) (0.000,0.269) (0.000,0.373) (0.000,0.265) (0.000,0.184) (0.000,0.184) (0.000,0.259) (0.000,0.325) (0.000,0.276) (0.000,0.312) (0.000,0.433) (0.000,0.265) (0.000,0.315) (0.000,0.327) 
1373      568    (0)   10 :  0.031 0.104 0.049 0.061 0.047 0.038 0.049 0.024 0.024 0.077 0.048 0.145 0.044 0.055 0.040 0.083 0.081     (0.000,0.154) (0.000,0.442) (0.000,0.242) (0.000,0.299) (0.000,0.232) (0.000,0.190) (0.000,0.246) (0.000,0.120) (0.000,0.123) (0.000,0.366) (0.000,0.242) (0.000,0.505) (0.000,0.220) (0.000,0.269) (0.000,0.202) (0.000,0.369) (0.000,0.381) 
1374      310    (0)   15 :  0.055 0.045 0.060 0.052 0.066 0.051 0.074 0.033 0.040 0.066 0.066 0.061 0.059 0.051 0.088 0.081 0.053     (0.000,0.263) (0.000,0.225) (0.000,0.298) (0.000,0.258) (0.000,0.324) (0.000,0.252) (0.000,0.361) (0.000,0.168) (0.000,0.199) (0.000,0.323) (0.000,0.322) (0.000,0.302) (0.000,0.291) (0.000,0.252) (0.000,0.412) (0.000,0.392) (0.000,0.263) 
1379     2625    (0)    4 :  0.084 0.046 0.049 0.060 0.051 0.054 0.051 0.055 0.092 0.046 0.056 0.045 0.057 0.060 0.070 0.073 0.051     (0.000,0.370) (0.000,0.230) (0.000,0.247) (0.000,0.295) (0.000,0.255) (0.000,0.269) (0.000,0.254) (0.000,0.270) (0.000,0.402) (0.000,0.229) (0.000,0.280) (0.000,0.226) (0.000,0.282) (0.000,0.294) (0.000,0.341) (0.000,0.353) (0.000,0.251) 
1384      487    (0)   10 :  0.074 0.077 0.041 0.078 0.063 0.046 0.055 0.058 0.085 0.060 0.046 0.044 0.053 0.056 0.044 0.051 0.070     (0.000,0.348) (0.000,0.367) (0.000,0.204) (0.000,0.373) (0.000,0.310) (0.000,0.229) (0.000,0.276) (0.000,0.286) (0.000,0.395) (0.000,0.295) (0.000,0.229) (0.000,0.222) (0.000,0.263) (0.000,0.280) (0.000,0.219) (0.000,0.256) (0.000,0.344) 
